,year,selling_price,mileage,engine,max_power,torque,Max_Power_To_Age,Price_To_Age,Price_To_Torque,Price_To_Max_Power,Price_To_engine
2749,2017,340000,18.9,998.0,67.1,90.0,9.5857,48571.42857142857,3777.777777777778,5067.064083457526,340.6813627254509
2750,2013,480000,22.77,1498.0,98.59,205.0,8.9627,43636.36363636364,2341.4634146341464,4868.647935896135,320.42723631508676
2751,2018,750000,23.0,1498.0,98.96,205.0,16.4933,125000.0,3658.5365853658536,7578.819725141472,500.6675567423231
2752,2008,100000,18.9,1061.0,67.0,84.0,4.1875,6250.0,1190.4761904761904,1492.5373134328358,94.2507068803016
2753,2013,290000,18.5,1197.0,82.85,113.7,7.5318,26363.636363636364,2550.571679859279,3500.3017501508753,242.27234753550542
2754,2015,425000,20.5,1248.0,91.72,209.0,10.1911,47222.22222222222,2033.4928229665072,4633.667684256433,340.54487179487177
2755,2010,285000,16.8,1497.0,116.3,146.0,8.3071,20357.14285714286,1952.054794520548,2450.558899398108,190.3807615230461
2756,2016,625000,18.49,1493.0,100.0,240.0,12.5,78125.0,2604.1666666666665,6250.0,418.6202277294039
2757,2012,170000,20.3,1248.0,75.0,197.0,6.25,14166.666666666666,862.9441624365483,2266.6666666666665,136.21794871794873
2758,2018,459999,17.57,1193.0,88.7,140.0,14.7833,76666.5,3285.707142857143,5186.009019165727,385.58172673931267
2759,2015,450000,20.5,1248.0,91.72,209.0,10.1911,50000.0,2153.1100478468898,4906.236371565635,360.5769230769231
2760,2019,650000,21.21,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
2761,2017,600000,17.19,1197.0,81.86,114.73,11.6943,85714.28571428571,5229.669659199861,7329.5870999267045,501.2531328320802
2762,2013,178000,30.46,796.0,47.3,69.0,4.3,16181.818181818182,2579.710144927536,3763.2135306553914,223.6180904522613
2763,2016,300000,22.74,796.0,47.3,69.0,5.9125,37500.0,4347.826086956522,6342.494714587739,376.88442211055275
2764,2009,150000,19.7,796.0,46.3,62.0,3.0867,10000.0,2419.3548387096776,3239.7408207343415,188.44221105527637
2765,2019,590000,18.6,1197.0,81.86,114.73,16.372,118000.0,5142.508498213196,7207.427314927926,492.8989139515455
2766,2016,310000,21.1,814.0,55.2,74.5,6.9,38750.0,4161.073825503356,5615.942028985507,380.8353808353808
2767,2017,400000,17.57,1193.0,88.7,140.0,12.6714,57142.857142857145,2857.1428571428573,4509.5828635851185,335.28918692372173
2768,2013,300000,20.07,1461.0,75.0,185.0,6.8182,27272.727272727272,1621.6216216216217,4000.0,205.3388090349076
2769,2015,509999,25.8,1498.0,98.6,200.0,10.9556,56666.555555555555,2549.995,5172.403651115619,340.45327102803736
2770,2012,221000,18.9,998.0,67.1,90.0,5.5917,18416.666666666668,2455.5555555555557,3293.5916542473924,221.44288577154308
2771,2014,390000,15.04,1598.0,103.2,153.0,10.32,39000.0,2549.0196078431372,3779.06976744186,244.05506883604505
2772,2009,195000,19.7,796.0,46.3,62.0,3.0867,13000.0,3145.1612903225805,4211.663066954644,244.9748743718593
2773,2015,615000,22.54,1396.0,88.73,219.7,9.8589,68333.33333333333,2799.271734182977,6931.13941169841,440.54441260744983
2774,2013,350000,21.9,1396.0,88.76,219.6,8.0691,31818.18181818182,1593.8069216757742,3943.217665615142,250.71633237822348
2775,2012,140000,25.44,936.0,57.6,150.0,4.8,11666.666666666666,933.3333333333334,2430.5555555555557,149.57264957264957
2776,2017,650000,22.54,1396.0,88.73,219.7,12.6757,92857.14285714286,2958.579881656805,7325.594500169052,465.6160458452722
2777,2011,190000,18.0,995.0,62.0,90.3,4.7692,14615.384615384615,2104.097452934662,3064.516129032258,190.95477386934672
2778,2012,350000,16.95,1498.0,97.7,134.0,8.1417,29166.666666666668,2611.9402985074626,3582.3950870010235,233.6448598130841
2779,2014,400000,18.9,1197.0,82.0,114.0,8.2,40000.0,3508.7719298245615,4878.048780487805,334.1687552213868
2780,2015,434999,18.6,1197.0,81.83,114.7,9.0922,48333.22222222222,3792.4934612031384,5315.886594158622,363.40768588137007
2781,2014,450000,19.1,1197.0,85.8,114.0,8.58,45000.0,3947.3684210526317,5244.755244755245,375.9398496240602
2782,2015,450000,18.6,1197.0,81.83,114.7,9.0922,50000.0,3923.2781168265037,5499.205670292069,375.9398496240602
2783,2017,580000,25.2,1248.0,74.0,190.0,10.5714,82857.14285714286,3052.6315789473683,7837.8378378378375,464.7435897435897
2784,2016,750000,24.52,1248.0,88.5,200.0,11.0625,93750.0,3750.0,8474.57627118644,600.9615384615385
2785,2009,140000,19.09,1396.0,69.0,135.0,4.6,9333.333333333334,1037.037037037037,2028.9855072463768,100.2865329512894
2786,2017,525000,18.9,1197.0,81.86,113.75,11.6943,75000.0,4615.384615384615,6413.388712435866,438.5964912280702
2787,2009,114999,19.09,1396.0,69.0,135.0,4.6,7666.6,851.8444444444444,1666.6521739130435,82.37750716332378
2788,2016,399000,23.84,1199.0,84.0,114.0,10.5,49875.0,3500.0,4750.0,332.7773144286906
2789,2006,150000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,4.9492,8333.333333333334,916.3241799823031,1683.7691155078114,105.71084822897912
2790,2012,275000,19.0,1405.0,71.0,135.0,5.9167,22916.666666666668,2037.037037037037,3873.239436619718,195.72953736654804
2791,2012,222000,21.1,814.0,55.2,74.5,4.6,18500.0,2979.8657718120803,4021.7391304347825,272.72727272727275
2792,2017,430000,23.84,1199.0,84.0,114.0,12.0,61428.57142857143,3771.9298245614036,5119.047619047619,358.6321934945788
2793,2017,430000,23.84,1199.0,84.0,114.0,12.0,61428.57142857143,3771.9298245614036,5119.047619047619,358.6321934945788
2794,2014,320000,20.51,998.0,67.04,90.0,6.704,32000.0,3555.5555555555557,4773.26968973747,320.64128256513027
2795,2005,95000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,4.6887,5000.0,580.3386473221253,1066.3871064882806,66.95020387835345
2796,2012,500000,21.8,1461.0,78.0,240.0,6.5,41666.666666666664,2083.3333333333335,6410.25641025641,342.23134839151265
2797,2012,500000,19.01,1461.0,108.45,248.0,9.0375,41666.666666666664,2016.1290322580646,4610.419548178884,342.23134839151265
2798,2010,229999,18.4,1248.0,75.0,190.0,5.3571,16428.5,1210.5210526315789,3066.653333333333,184.29407051282053
2799,2007,200000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,5.2403,11764.70588235294,1221.7655733097374,2245.0254873437484,140.94779763863883
2800,2017,500000,23.08,1461.0,63.1,160.0,9.0143,71428.57142857143,3125.0,7923.930269413629,342.23134839151265
2801,2011,265000,18.9,998.0,67.1,90.0,5.1615,20384.615384615383,2944.4444444444443,3949.329359165425,265.5310621242485
2802,2015,350000,25.83,1498.0,99.0,215.0,11.0,38888.88888888889,1627.906976744186,3535.3535353535353,233.6448598130841
2803,2012,200000,23.57,1396.0,70.0,140.0,5.8333,16666.666666666668,1428.5714285714287,2857.1428571428573,143.26647564469914
2804,2011,114999,17.88,1396.0,52.8,85.0,4.0615,8846.076923076924,1352.929411764706,2178.011363636364,82.37750716332378
2805,2014,425000,18.6,1197.0,81.83,114.7,8.183,42500.0,3705.3182214472536,5193.694244164732,355.0543024227235
2806,2018,900000,25.5,1498.0,98.6,200.0,16.4333,150000.0,4500.0,9127.789046653144,600.8010680907877
2807,2011,165000,19.81,1086.0,68.05,99.04,5.2346,12692.307692307691,1665.9935379644587,2424.6877296105804,151.93370165745856
2808,2011,500000,19.3,1248.0,73.9,190.0,5.6846,38461.53846153846,2631.5789473684213,6765.899864682002,400.64102564102564
2809,2018,630000,21.21,1197.0,81.8,113.0,13.6333,105000.0,5575.221238938053,7701.711491442543,526.3157894736842
2810,2011,160000,19.81,1086.0,68.05,99.04,5.2346,12307.692307692309,1615.508885298869,2351.2123438648055,147.32965009208104
2811,2015,670000,25.1,1498.0,98.6,200.0,10.9556,74444.44444444444,3350.0,6795.131845841785,447.2630173564753
2812,2014,430000,22.9,1248.0,74.0,190.0,7.4,43000.0,2263.157894736842,5810.810810810811,344.55128205128204
2813,2015,375000,19.1,1197.0,82.0,114.0,9.1111,41666.666666666664,3289.4736842105262,4573.170731707317,313.28320802005015
2814,2016,650000,18.6,1197.0,81.83,114.7,10.2288,81250.0,5666.957279860506,7943.297079310766,543.0242272347535
2815,2016,500000,26.59,1248.0,74.0,190.0,9.25,62500.0,2631.5789473684213,6756.756756756757,400.64102564102564
2816,2016,500000,26.59,1248.0,74.0,190.0,9.25,62500.0,2631.5789473684213,6756.756756756757,400.64102564102564
2817,2018,600000,21.66,1498.0,108.62,250.0,18.1033,100000.0,2400.0,5523.844595838704,400.5340453938585
2818,2018,795000,21.21,1197.0,81.8,113.0,13.6333,132500.0,7035.398230088495,9718.82640586797,664.1604010025063
2819,2016,625000,18.7,1199.0,88.7,110.0,11.0875,78125.0,5681.818181818182,7046.223224351747,521.2677231025855
2820,2017,625000,26.8,1248.0,74.0,190.0,10.5714,89285.71428571429,3289.4736842105262,8445.945945945947,500.80128205128204
2821,2017,550000,18.9,1197.0,82.0,114.0,11.7143,78571.42857142857,4824.561403508772,6707.317073170731,459.4820384294068
2822,2017,700000,17.5,1199.0,88.7,110.0,12.6714,100000.0,6363.636363636364,7891.770011273957,583.8198498748958
2823,2013,530000,23.4,1248.0,74.0,190.0,6.7273,48181.818181818184,2789.4736842105262,7162.1621621621625,424.6794871794872
2824,2017,844999,28.09,1248.0,88.5,200.0,12.6429,120714.14285714286,4224.995,9548.011299435027,677.0825320512821
2825,2016,650000,21.66,1498.0,103.52,250.0,12.94,81250.0,2600.0,6278.979907264297,433.91188251001336
2826,2018,750000,22.0,1197.0,81.8,113.0,13.6333,125000.0,6637.168141592921,9168.704156479218,626.5664160401003
2827,2015,610000,18.7,1199.0,88.7,110.0,9.8556,67777.77777777778,5545.454545454545,6877.1138669673055,508.75729774812345
2828,2010,150000,18.6,1199.0,79.4,108.0,5.6714,10714.285714285714,1388.888888888889,1889.168765743073,125.10425354462052
2829,2014,475000,19.1,1197.0,85.8,114.0,8.58,47500.0,4166.666666666667,5536.130536130537,396.8253968253968
2830,2016,425000,25.32,1198.0,77.0,190.0,9.625,53125.0,2236.842105263158,5519.480519480519,354.75792988313856
2831,2015,800000,25.1,1498.0,98.6,200.0,10.9556,88888.88888888889,4000.0,8113.590263691684,534.045393858478
2832,2018,509999,20.51,998.0,67.0,90.0,11.1667,84999.83333333333,5666.655555555555,7611.925373134329,511.02104208416836
2833,2015,387000,23.59,1364.0,67.04,170.0,7.4489,43000.0,2276.470588235294,5772.673031026253,283.7243401759531
2834,2014,235000,22.74,796.0,47.3,69.0,4.73,23500.0,3405.7971014492755,4968.2875264270615,295.22613065326635
2835,2010,340000,17.8,1248.0,75.0,190.0,5.3571,24285.714285714286,1789.4736842105262,4533.333333333333,272.43589743589746
2836,2009,160000,13.8,1399.0,68.0,160.0,4.5333,10666.666666666666,1000.0,2352.9411764705883,114.3674052894925
2837,2011,300000,20.86,1199.0,75.0,180.0,5.7692,23076.923076923078,1666.6666666666667,4000.0,250.20850708924104
2838,2008,260000,17.8,1248.0,75.0,190.0,4.6875,16250.0,1368.421052631579,3466.6666666666665,208.33333333333334
2839,2008,114999,13.9,1599.0,103.2,14.9,6.45,7187.4375,7718.053691275168,1114.331395348837,71.91932457786116
2840,2007,100000,19.7,796.0,46.3,62.0,2.7235,5882.35294117647,1612.9032258064517,2159.8272138228945,125.62814070351759
2841,2014,565000,20.34,1498.0,103.2,250.0,10.32,56500.0,2260.0,5474.806201550387,377.1695594125501
2842,2017,625000,21.4,1197.0,83.1,115.0,11.8714,89285.71428571429,5434.782608695652,7521.0589651022865,522.1386800334169
2843,2016,280000,22.74,796.0,47.3,69.0,5.9125,35000.0,4057.9710144927535,5919.661733615222,351.75879396984925
2844,2017,330000,23.95,998.0,67.05,90.0,9.5786,47142.857142857145,3666.6666666666665,4921.700223713647,330.66132264529057
2845,2008,65000,15.3,1396.0,70.0,12.4,4.375,4062.5,5241.935483870968,928.5714285714286,46.561604584527224
2846,2018,480000,23.84,1199.0,84.0,114.0,14.0,80000.0,4210.526315789473,5714.285714285715,400.3336113427857
2847,2016,400000,27.28,1047.0,69.0,140.0,8.625,50000.0,2857.1428571428573,5797.101449275362,382.043935052531
2848,2017,620000,16.5,1493.0,70.0,195.0,10.0,88571.42857142857,3179.4871794871797,8857.142857142857,415.27126590756865
2849,2011,300000,19.3,1248.0,73.9,190.0,5.6846,23076.923076923078,1578.9473684210527,4059.5399188092015,240.3846153846154
2850,2017,282000,24.7,796.0,47.3,69.0,6.7571,40285.71428571428,4086.9565217391305,5961.945031712474,354.2713567839196
2851,2017,700000,21.21,1197.0,81.8,113.0,11.6857,100000.0,6194.690265486725,8557.457212713936,584.7953216374269
2852,2017,700000,25.83,1498.0,99.0,215.0,14.1429,100000.0,3255.813953488372,7070.707070707071,467.2897196261682
2853,2015,600000,22.77,1498.0,98.59,205.0,10.9544,66666.66666666667,2926.829268292683,6085.809919870169,400.5340453938585
2854,2012,290000,20.5,1598.0,103.5,250.0,8.625,24166.666666666668,1160.0,2801.9323671497586,181.47684605757198
2855,2017,575000,18.6,1197.0,81.83,114.7,11.69,82142.85714285714,5013.0775937227545,7026.762800928755,480.3675856307435
2856,2010,180000,18.9,998.0,67.1,90.0,4.7929,12857.142857142857,2000.0,2682.5633383010436,180.36072144288576
2857,2012,229999,23.2,1248.0,73.94,190.0,6.1617,19166.583333333332,1210.5210526315789,3110.6167162564243,184.29407051282053
2858,2019,800000,19.56,1197.0,81.8,113.0,16.36,160000.0,7079.646017699115,9779.9511002445,668.3375104427736
2859,2009,60000,16.5,995.0,63.0,90.3,4.2,4000.0,664.4518272425249,952.3809523809524,60.301507537688444
2860,2009,150000,15.0,1586.0,104.68,145.0,6.9787,10000.0,1034.4827586206898,1432.9384791746274,94.57755359394703
2861,2007,100000,23.57,1396.0,70.0,140.0,4.1176,5882.35294117647,714.2857142857143,1428.5714285714287,71.63323782234957
2862,2018,850000,22.54,1396.0,88.73,219.7,14.7883,141666.66666666666,3868.9121529358217,9579.623577144144,608.8825214899714
2863,2014,220000,25.44,936.0,56.3,142.5,5.63,22000.0,1543.859649122807,3907.637655417407,235.04273504273505
2864,2014,250000,22.74,796.0,47.3,69.0,4.73,25000.0,3623.1884057971015,5285.412262156448,314.07035175879395
2865,2012,125000,22.3,1248.0,74.0,190.0,6.1667,10416.666666666666,657.8947368421053,1689.1891891891892,100.16025641025641
2866,2013,250000,23.57,1396.0,70.0,140.0,6.3636,22727.272727272728,1785.7142857142858,3571.4285714285716,179.0830945558739
2867,2014,440000,22.54,1396.0,88.73,219.7,8.873,44000.0,2002.7309968138372,4958.863969345204,315.1862464183381
2868,2017,400000,23.84,1199.0,84.0,114.0,12.0,57142.857142857145,3508.7719298245615,4761.9047619047615,333.6113427856547
2869,2014,600000,25.1,1498.0,98.6,200.0,9.86,60000.0,3000.0,6085.192697768763,400.5340453938585
2870,2005,120000,18.9,998.0,67.1,90.0,3.5316,6315.789473684211,1333.3333333333333,1788.3755588673623,120.24048096192385
2871,2019,458000,20.3,1086.0,68.0,99.0,13.6,91600.0,4626.262626262626,6735.294117647059,421.731123388582
2872,2018,950000,23.0,1498.0,98.96,205.0,16.4933,158333.33333333334,4634.1463414634145,9599.838318512531,634.1789052069425
2873,2017,650000,22.0,1197.0,81.8,113.0,11.6857,92857.14285714286,5752.212389380531,7946.2102689486555,543.0242272347535
2874,2013,400000,22.9,1248.0,74.0,190.0,6.7273,36363.63636363636,2105.2631578947367,5405.405405405405,320.5128205128205
2875,2015,400000,18.9,1197.0,82.0,114.0,9.1111,44444.444444444445,3508.7719298245615,4878.048780487805,334.1687552213868
2876,2006,100000,19.7,796.0,46.3,62.0,2.5722,5555.555555555556,1612.9032258064517,2159.8272138228945,125.62814070351759
2877,2012,350000,20.36,1197.0,78.9,111.8,6.575,29166.666666666668,3130.5903398926657,4435.994930291508,292.39766081871346
2878,2010,250000,22.07,1199.0,73.9,180.0,5.2786,17857.14285714286,1388.888888888889,3382.949932341001,208.5070892410342
2879,2013,157000,16.1,796.0,37.0,59.0,3.3636,14272.727272727272,2661.0169491525426,4243.243243243243,197.23618090452263
2880,2007,75000,15.3,1193.0,65.3,102.0,3.8412,4411.764705882353,735.2941176470588,1148.5451761102604,62.86672254819782
2881,2015,600000,18.6,1197.0,81.83,114.7,9.0922,66666.66666666667,5231.037489102005,7332.274227056092,501.2531328320802
2882,2016,300000,23.01,999.0,67.0,91.0,8.375,37500.0,3296.703296703297,4477.611940298508,300.3003003003003
2883,2017,819999,19.87,1461.0,83.8,200.0,11.9714,117142.71428571429,4099.995,9785.19093078759,561.258726899384
2884,2010,409999,19.61,1405.0,70.0,135.4,5.0,29285.64285714286,3028.0576070901034,5857.128571428571,291.81423487544487
2885,2013,497000,20.77,1248.0,88.76,200.0,8.0691,45181.818181818184,2485.0,5599.369085173501,398.2371794871795
2886,2015,500000,18.6,1197.0,81.83,114.7,9.0922,55555.555555555555,4359.197907585004,6110.228522546743,417.7109440267335
2887,2016,515000,22.7,1498.0,89.84,204.0,11.23,64375.0,2524.5098039215686,5732.413178984862,343.7917222963952
2888,2018,925000,22.77,1498.0,98.59,205.0,16.4317,154166.66666666666,4512.195121951219,9382.290293133177,617.4899866488652
2889,2017,830000,21.5,1497.0,108.5,260.0,15.5,118571.42857142857,3192.3076923076924,7649.769585253456,554.442217768871
2890,2018,620000,20.4,1194.0,94.93,120.0,15.8217,103333.33333333333,5166.666666666667,6531.128199726114,519.2629815745394
2891,2018,430000,20.63,1198.0,67.0,104.0,11.1667,71666.66666666667,4134.615384615385,6417.910447761194,358.9315525876461
2892,2017,860000,17.8,1497.0,117.3,145.0,16.7571,122857.14285714286,5931.0344827586205,7331.628303495311,574.4822979291918
2893,2018,950000,23.0,1498.0,98.96,205.0,16.4933,158333.33333333334,4634.1463414634145,9599.838318512531,634.1789052069425
2894,2012,225000,20.0,1399.0,68.05,160.0,5.6708,18750.0,1406.25,3306.3923585598827,160.8291636883488
2895,2017,500000,25.83,1498.0,99.0,215.0,14.1429,71428.57142857143,2325.5813953488373,5050.50505050505,333.7783711615487
2896,2014,545000,20.77,1248.0,88.76,200.0,8.876,54500.0,2725.0,6140.153222172149,436.69871794871796
2897,2011,400000,22.9,1248.0,74.0,190.0,5.6923,30769.23076923077,2105.2631578947367,5405.405405405405,320.5128205128205
2898,2018,650000,28.4,1248.0,74.02,190.0,12.3367,108333.33333333333,3421.0526315789475,8781.41042961362,520.8333333333334
2899,2008,114999,13.9,1599.0,103.2,14.9,6.45,7187.4375,7718.053691275168,1114.331395348837,71.91932457786116
2900,2015,562000,27.39,1248.0,74.0,190.0,8.2222,62444.444444444445,2957.8947368421054,7594.594594594595,450.3205128205128
2901,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
2902,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
2903,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
2904,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
2905,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
2906,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
2907,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
2908,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
2909,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
2910,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
2911,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
2912,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
2913,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
2914,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
2915,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
2916,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
2917,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
2918,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
2919,2009,210000,18.890787401574805,1418.9650590551182,89.08584830216535,163.6975246062992,5.9391,14000.0,1282.8538519752244,2357.2767617109357,147.99518752057077
2920,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
2921,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
2922,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
2923,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
2924,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
2925,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
2926,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
2927,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
2928,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
2929,2015,590000,25.01,1498.0,89.75,204.0,9.9722,65555.55555555556,2892.156862745098,6573.816155988858,393.8584779706275
2930,2016,350000,24.4,1120.0,71.0,180.4,8.875,43750.0,1940.1330376940132,4929.577464788732,312.5
2931,2017,484999,20.89,1197.0,81.8,113.0,11.6857,69285.57142857143,4292.026548672567,5929.083129584353,405.17878028404346
2932,2015,240000,19.1,1405.0,70.0,135.4,7.7778,26666.666666666668,1772.5258493353028,3428.5714285714284,170.8185053380783
2933,2017,300000,24.7,796.0,47.3,69.0,6.7571,42857.142857142855,4347.826086956522,6342.494714587739,376.88442211055275
2934,2016,750000,28.09,1248.0,88.5,200.0,11.0625,93750.0,3750.0,8474.57627118644,600.9615384615385
2935,2016,574000,20.85,1197.0,83.14,115.0,10.3925,71750.0,4991.304347826087,6904.017320182824,479.53216374269005
2936,2013,200000,22.3,1248.0,88.8,200.0,8.0727,18181.81818181818,1000.0,2252.252252252252,160.25641025641025
2937,2012,350000,17.92,1086.0,62.1,96.1,5.175,29166.666666666668,3642.0395421436006,5636.070853462158,322.28360957642724
2938,2019,500000,21.4,1197.0,83.1,115.0,16.62,100000.0,4347.826086956522,6016.84717208183,417.7109440267335
2939,2016,370000,19.09,1405.0,69.01,135.0,8.6262,46250.0,2740.740740740741,5361.541805535429,263.34519572953735
2940,2019,600000,20.3,1199.0,83.81,114.0,16.762,120000.0,5263.1578947368425,7159.050232669132,500.4170141784821
2941,2006,100000,17.3,993.0,60.0,78.0,3.3333,5555.555555555556,1282.051282051282,1666.6666666666667,100.70493454179255
2942,2013,409999,22.9,1248.0,74.0,190.0,6.7273,37272.63636363636,2157.8894736842103,5540.527027027027,328.5248397435897
2943,2016,750000,18.0,1497.0,117.3,145.0,14.6625,93750.0,5172.413793103448,6393.861892583121,501.00200400801606
2944,2017,600000,18.9,1197.0,81.86,113.75,11.6943,85714.28571428571,5274.725274725275,7329.5870999267045,501.2531328320802
2945,2018,550000,18.15,1198.0,82.0,115.0,13.6667,91666.66666666667,4782.608695652174,6707.317073170731,459.0984974958264
2946,2018,950000,19.6,1461.0,108.45,245.0,18.075,158333.33333333334,3877.5510204081634,8759.79714153988,650.239561943874
2947,2015,800000,15.85,1499.0,110.4,140.0,12.2667,88888.88888888889,5714.285714285715,7246.376811594202,533.689126084056
2948,2015,700000,15.85,1499.0,110.4,140.0,12.2667,77777.77777777778,5000.0,6340.579710144927,466.97798532354904
2949,2011,335000,17.5,1298.0,85.8,114.0,6.6,25769.23076923077,2938.59649122807,3904.4289044289044,258.0893682588598
2950,2012,270000,19.3,1248.0,73.9,190.0,6.1583,22500.0,1421.0526315789473,3653.585926928281,216.34615384615384
2951,2010,320000,19.3,1248.0,73.9,190.0,5.2786,22857.14285714286,1684.2105263157894,4330.1759133964815,256.4102564102564
2952,2007,125000,15.0,1586.0,104.68,145.0,6.1576,7352.941176470588,862.0689655172414,1194.1153993121895,78.81462799495587
2953,2007,150000,18.2,1061.0,64.0,84.0,3.7647,8823.529411764706,1785.7142857142858,2343.75,141.3760603204524
2954,2018,310000,24.7,796.0,47.3,69.0,7.8833,51666.666666666664,4492.753623188406,6553.911205073996,389.4472361809045
2955,2015,625000,26.59,1248.0,74.0,190.0,8.2222,69444.44444444444,3289.4736842105262,8445.945945945947,500.80128205128204
2956,2012,267000,20.36,1197.0,78.9,111.7,6.575,22250.0,2390.331244404655,3384.0304182509503,223.0576441102757
2957,2016,600000,17.19,1197.0,81.86,114.73,10.2325,75000.0,5229.669659199861,7329.5870999267045,501.2531328320802
2958,2011,180000,15.37,1196.0,73.0,101.0,5.6154,13846.153846153846,1782.1782178217823,2465.753424657534,150.50167224080266
2959,2019,700000,23.87,1197.0,88.5,113.0,17.7,140000.0,6194.690265486725,7909.604519774011,584.7953216374269
2960,2013,121000,16.1,796.0,37.0,59.0,3.3636,11000.0,2050.8474576271187,3270.2702702702704,152.01005025125627
2961,2014,350000,18.9,1197.0,82.0,114.0,8.2,35000.0,3070.1754385964914,4268.292682926829,292.39766081871346
2962,2013,225000,21.79,998.0,67.05,90.0,6.0955,20454.545454545456,2500.0,3355.7046979865772,225.45090180360722
2963,2018,740000,27.39,1248.0,74.0,190.0,12.3333,123333.33333333333,3894.7368421052633,10000.0,592.9487179487179
2964,2016,550000,18.2,1199.0,88.7,110.0,11.0875,68750.0,5000.0,6200.676437429537,458.7155963302752
2965,2019,650000,22.0,1197.0,81.8,113.0,16.36,130000.0,5752.212389380531,7946.2102689486555,543.0242272347535
2966,2017,625000,16.78,1496.0,88.73,132.0,12.6757,89285.71428571429,4734.848484848485,7043.840865547165,417.7807486631016
2967,2018,600000,22.0,1197.0,81.8,113.0,13.6333,100000.0,5309.734513274337,7334.963325183375,501.2531328320802
2968,2017,450000,24.0,1186.0,73.97,190.24,10.5671,64285.71428571428,2365.4331370899913,6083.547384074625,379.4266441821248
2969,2019,779000,19.0,1199.0,88.76,110.0,17.752,155800.0,7081.818181818182,8776.475890040558,649.7080900750625
2970,2016,645000,14.3,1598.0,103.5,153.0,12.9375,80625.0,4215.686274509804,6231.884057971014,403.62953692115144
2971,2008,120000,19.81,1086.0,68.05,99.04,4.2531,7500.0,1211.6316639741517,1763.409257898604,110.49723756906077
2972,2015,750000,19.01,1461.0,108.5,248.0,12.0556,83333.33333333333,3024.1935483870966,6912.442396313364,513.347022587269
2973,2006,120000,13.1,1493.0,82.0,187.0,4.5556,6666.666666666667,641.7112299465241,1463.4146341463415,80.37508372404555
